date,asset,taxonomy_category,manual_review_priority,weak_supervision_score,transparent_risk_score,anomaly_ensemble_score,lf_vote_count,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,abs_log_return,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,dex_volume_z_30d,chain_tvl_z_30d,review_note,claim_boundary
2025-04-10,ETH,isolated_anomaly_review,low,96.79637851484286,96.30016540437016,0.7114564290067033,2,0,0,,,,-0.0912832400149294,0.0912832400149294,0.836781308727829,1.490145917267896,-0.2671315589879091,0.0,0.7889023275658859,0.0,High score is driven by limited or isolated signals. Treat as likely false-alert candidate for manual review.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2024-07-25,ETH,isolated_anomaly_review,low,96.79637851484286,95.44702707408376,0.506398537477148,2,0,0,,,,-0.049746983442823,0.049746983442823,1.5792486156063592,1.709117983855244,-0.1024084325652135,0.0,1.015076738515993,0.0,High score is driven by limited or isolated signals. Treat as likely false-alert candidate for manual review.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2023-09-10,SOL,isolated_anomaly_review,low,96.79637851484286,97.48411247497172,0.8403412553321146,2,0,0,,,,-0.0635440646803191,0.0635440646803191,1.4801310339550806,1.3537585324829513,-0.2741932229208136,0.0,-0.2595967321103117,-0.919096851793245,High score is driven by limited or isolated signals. Treat as likely false-alert candidate for manual review.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-05-23,USDC,defi_context_shock_non_event,low,96.79637851484286,97.5537564203012,0.8665447897623401,2,0,0,,,,-0.0003848095353487,0.0003848095353487,1.501111989039955,1.3038036944245828,-0.0003847355056556,0.0004220008850097,0.9427509257986382,-2.188841107959223,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-12-05,USDC,defi_context_shock_non_event,low,95.96500391747192,88.07347436232263,0.9744058500914076,2,0,0,,,,-0.0012798227912037,0.0012798227912037,0.6256457381057716,-0.2030887293456017,-0.0028743823330193,0.0012850165367126,0.0087895557040249,-2.228241940138417,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-05-07,USDC,defi_context_shock_non_event,low,95.14668755985026,60.38130060067903,0.9865935405240708,2,0,0,,,,2.205226350780077e-05,2.205226350780077e-05,0.2639271487869555,-0.3915078449215899,-0.0103107888665988,7.700920104980469e-05,2.788472869715588,2.0996023615224138,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2021-05-12,USDC,defi_context_shock_non_event,low,95.14668755985026,69.88769913815618,0.987812309567337,2,0,0,,,,-6.996661570222055e-05,6.996661570222055e-05,1.265003732326221,-0.3083047426689204,-0.0102909697280354,9.703636169433594e-05,2.3632888321171257,1.7991245209739624,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2024-11-11,USDC,defi_context_shock_non_event,low,95.14668755985026,96.50909724035868,0.8360755636806825,2,0,0,,,,-0.0002160318662556,0.0002160318662556,1.9428618740115065,0.5347607119787782,-0.0004039863482531,0.0002220273017884,2.659682814845403,2.9070172227303352,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2024-08-06,USDC,defi_context_shock_non_event,low,95.14668755985026,92.62644728823888,0.7178549664838513,2,0,0,,,,0.000139939528234,0.000139939528234,1.2533403882712493,1.33581440308527,-2.2049770503573814e-05,0.0001569986343383,0.6868678945962682,-3.069313529936494,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
2024-05-23,USDC,defi_context_shock_non_event,low,95.14668755985026,95.94324018455646,0.8476538695917124,2,0,0,,,,0.0002210203208212,0.0002210203208212,1.6349336702769122,1.7262764101713128,-0.0003698584433534,8.20159912109375e-05,2.3786942971886114,2.776775389251781,DeFi or chain-context variables are unusual outside known public incident windows.,"False-alert taxonomy is an error-review framework. Non-event-window alerts are not proof of model failure, and event-window hits are not verified fraud ground truth."
